PERIODO,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,FECHA_NACIMIENTO,GENERO,ESTRATO,NOMBRE_ESTADO,ORIGEN_GEOGRAFICO,LUGAR_EXPEDICION,tipo_desercion,edad
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,C.C.,2001-06-14,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,LIT. E,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,C.C.,2001-01-09,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. D,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,C.C.,2006-01-06,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,18
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,Extendida,Presencial,TUNJA,C.C.,1999-08-02,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,MONIQUIRÁ,TUNJA,LIT. E,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN INFANTIL,Extendida,Presencial,TUNJA,C.C.,1998-01-15,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,BARBOSA,BARBOSA,LIT. D,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN INFANTIL,Extendida,Presencial,TUNJA,C.C.,2003-12-18,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,DUITAMA,LIT. C,21
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",Extendida,Presencial,TUNJA,C.C.,2001-02-22,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",Extendida,Presencial,TUNJA,T.I.,2006-02-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,18
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",Extendida,Presencial,TUNJA,C.C.,2005-04-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,LIT. B,19
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,Extendida,Presencial,TUNJA,C.C.,2004-08-01,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,SOATÁ,SOATÁ,LIT. D,20
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,Extendida,Presencial,TUNJA,T.I.,2004-11-11,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTA D.E,CHITARAQUE,LIT. E,20
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,2004-04-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TINJACÁ,TINJACÁ,LIT. B,20
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,2001-09-27,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOATÁ,TUNJA,LIT. D,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,Diurna,Presencial,TUNJA,C.C.,2005-05-07,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,19
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,ARTES PLASTICAS Y VISUALES,Extendida,Presencial,TUNJA,C.C.,2002-10-14,F,1,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,LIT. B,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,MAESTRÍA EN AMBIENTES EDUCATIVOS MEDIADOS POR TIC,Otra,Presencial,TUNJA,C.C.,1999-10-15,F,,PERDIO CUPO A 052/2012  ART 15 LIT.B.,TUNJA,TUNJA,LIT. B,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,MAESTRÍA EN LINGÜÍSTICA,Otra,Presencial,TUNJA,C.C.,1986-03-11,F,,PERDIO CUPO A 052/2012  ART 15 LIT.B.,BUCARAMANGA,BUCARAMANGA,LIT. B,38
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,MAESTRÍA EN LITERATURA,Otra,Presencial,TUNJA,C.C.,1999-04-11,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,LA BELLEZA,LA BELLEZA,LIT. A,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN EDUCACIÓN BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA",Otra,Distancia,YOPAL,C.C.,1991-01-11,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,TRINIDAD,TRINIDAD,LIT. E,33
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,2002-11-10,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,1998-01-07,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,SOGAMOSO,LIT. E,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,TUNJA,C.C.,2002-01-29,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUTA,TUTA,LIT. D,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,SOGAMOSO,C.C.,2005-11-03,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,LIT. B,19
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,SOGAMOSO,C.C.,2004-01-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,TUNJA,LIT. C,20
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,SOGAMOSO,C.C.,2002-01-04,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,VILLANUEVA,VILLANUEVA,LIT. E,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,SOGAMOSO,C.C.,1999-02-19,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,PUERTO LÓPEZ,SOGAMOSO,LIT. D,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,2002-09-02,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CERRITO,CERRITO,LIT. C,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,1994-04-19,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,BARRANQUILLA,DUITAMA,LIT. E,30
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,2004-12-02,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,LIT. C,20
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,2002-05-12,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,LIT. D,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,DUITAMA,C.C.,1996-08-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,PAIPA,PAIPA,LIT. B,28
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,Extendida,Distancia,CHIQUINQUIRA,C.C.,1999-10-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHIQUINQUIRÁ,BOGOTÁ D.C.,LIT. C,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA SALUD,PSICOLOGIA,Diurna,Presencial,TUNJA,C.C.,2001-12-04,F,3,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,PAIPA,LIT. D,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS DE LA SALUD,PSICOLOGIA,Diurna,Presencial,TUNJA,C.C.,1999-01-26,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,2001-11-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,ARCABUCO,LIT. C,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,1998-10-19,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,LIT. E,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,2003-06-27,M,4,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,21
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Diurna,Presencial,TUNJA,C.C.,1998-06-28,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Nocturna,Presencial,TUNJA,C.C.,1998-07-17,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Nocturna,Presencial,TUNJA,C.C.,1996-10-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,28
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Nocturna,Presencial,TUNJA,C.C.,2001-10-16,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,UMBITA,MOTAVITA,LIT. B,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,Nocturna,Presencial,TUNJA,C.C.,1999-07-20,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,BOGOTÁ D.C.,DUITAMA,LIT. D,25
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Diurna,Presencial,TUNJA,C.C.,2002-02-16,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SANTA ROSA DE VITERBO,TUNJA,LIT. E,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Diurna,Presencial,TUNJA,C.C.,2001-05-11,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,LIT. D,23
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Diurna,Presencial,TUNJA,C.C.,2005-02-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,LIT. B,19
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Diurna,Presencial,TUNJA,C.C.,1989-07-20,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,35
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,T.I.,2007-01-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TOCA,TOCA,LIT. B,17
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1998-05-08,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,YOPAL,TUNJA,LIT. E,26
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1996-03-22,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,28
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1992-09-03,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,MONIQUIRÁ,BARBOSA,LIT. C,32
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1991-07-17,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTA D.E,BOGOTÁ D.C.,LIT. E,33
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,2002-11-12,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,CHITA,SÁCAMA,LIT. E,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1995-04-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,29
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,2000-08-25,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,FLORENCIA,NEIVA,LIT. C,24
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1997-10-23,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHÍQUIZA,MOTAVITA,LIT. C,27
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,1990-01-25,F,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,SORA,LIT. E,34
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,Nocturna,Presencial,TUNJA,C.C.,2003-07-03,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,SOCOTÁ,SOCOTÁ,LIT. E,21
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,Nocturna,Presencial,TUNJA,C.C.,2000-01-13,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,BERBEO,BOGOTÁ D.C.,LIT. B,24
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,Nocturna,Presencial,TUNJA,C.C.,2000-10-13,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,SOTAQUIRÁ,LIT. E,24
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,Nocturna,Presencial,TUNJA,C.C.,2002-09-24,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,22
SEGUNDO SEMESTRE DE 2024,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,Nocturna,Presencial,TUNJA,C.C.,2004-08-17,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,LA PALMA,TUNJA,LIT. C,20
SEGUNDO SEMESTRE DE 2024,DERECHO Y CIENCIAS  SOCIALES,DERECHO,Diurna,Presencial,TUNJA,C.C.,2002-05-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHITA,TUNJA,LIT. C,22
SEGUNDO SEMESTRE DE 2024,DERECHO Y CIENCIAS  SOCIALES,DERECHO,Diurna,Presencial,TUNJA,C.C.,2005-08-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,LIT. B,19
SEGUNDO SEMESTRE DE 2024,DERECHO Y CIENCIAS  SOCIALES,DERECHO,Extendida,Presencial,AGUAZUL,T.I.,2007-05-28,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,YOPAL,YOPAL,LIT. C,17
SEGUNDO SEMESTRE DE 2024,DERECHO Y CIENCIAS  SOCIALES,DERECHO,Extendida,Presencial,AGUAZUL,C.C.,1998-06-14,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,YOPAL,AGUAZUL,LIT. E,26
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,Otra,Virtual,TUNJA,C.C.,1984-06-27,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,LIT. A,40
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,ESPECIALIZACION EN DIDACTICA DE LA MATEMATICA PARA LA EDUCACION BASICA,Otra,Virtual,TUNJA,C.C.,1996-06-02,M,,PERDIO CUPO A 052/2012  ART 15 LIT.B.,SAN ANDRÉS,SAN ANDRÉS,LIT. B,28
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,1995-07-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,CÓMBITA,CÓMBITA,LIT. D,29
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,1992-11-15,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,32
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2004-05-19,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,LIT. B,20
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2000-06-12,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,24
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2000-09-03,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,24
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,T.I.,2006-07-05,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,18
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2004-02-22,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,GARAGOA,GARAGOA,LIT. C,20
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2000-12-26,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,MOSQUERA,TUNJA,LIT. D,24
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2001-01-23,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,LA MESA,CIÉNEGA,LIT. B,23
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2001-03-10,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SAMACÁ,SAMACÁ,LIT. E,23
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,TUNJA,C.C.,2003-12-06,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,VILLA DE LEYVA,LIT. E,21
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,SOGAMOSO,C.C.,1997-09-09,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,LIT. E,27
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,SOGAMOSO,C.C.,2004-04-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,LIT. C,20
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,CHISCAS,C.C.,1984-05-02,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,EL ESPINO,EL ESPINO,LIT. E,40
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,YOPAL,C.C.,1994-03-05,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTÁ D.C.,TAME,LIT. E,30
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,CHIQUINQUIRA,T.I.,2005-12-08,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,CHIQUINQUIRÁ,CHIQUINQUIRÁ,LIT. B,19
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,CHIQUINQUIRA,C.C.,1976-04-09,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,PIEDRAS,BOGOTÁ D.C.,LIT. B,48
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,AGUAZUL,C.C.,2004-07-17,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TAURAMENA,TAURAMENA,LIT. B,20
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,AGUAZUL,C.C.,2004-06-16,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,VILLANUEVA,MONTERREY,LIT. B,20
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,AGUAZUL,C.C.,2003-01-14,F,3,PERDIO CUPO A130/98 ART. 80 LIT. B,AGUAZUL,AGUAZUL,LIT. B,21
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,AGUAZUL,C.C.,2001-10-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CÚCUTA,AGUAZUL,LIT. C,23
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,Otra,Distancia,DUITAMA,C.C.,1985-01-09,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,LIT. E,39
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,Otra,Distancia,TUNJA,C.C.,1998-03-17,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,LIT. C,26
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,Otra,Distancia,TUNJA,C.C.,2001-09-17,F,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,23
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,Otra,Distancia,TUNJA,C.C.,1996-02-10,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,LIT. E,28
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,Otra,Distancia,DUITAMA,C.C.,2000-09-15,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C,PAIPA,VILLAVICENCIO,LIT. C,24
SEGUNDO SEMESTRE DE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,Otra,Distancia,DUITAMA,C.C.,1997-10-26,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,BELÉN,BELÉN,LIT. D,27
